brand,price,mileage,power,new,year,fuel,cc
Ducati,3000,40000.0,62.0,Gebruikt,2005.0,Benzine,786.409626719057
Ducati,3000,46000.0,86.0,Gebruikt,2004.0,Benzine,996.0
Ducati,3000,43543.0,25.0,Gebruikt,1993.0,Benzine,786.409626719057
Ducati,3000,47000.0,46.0,Gebruikt,2001.0,Benzine,748.0
Ducati,3000,35000.0,57.0,Gebruikt,2000.0,Benzine,786.409626719057
Ducati,3000,15000.0,44.0,Gebruikt,2004.0,Benzine,786.409626719057
Ducati,3000,55000.0,58.0,Gebruikt,2002.0,Benzine,786.409626719057
Ducati,3000,35000.0,48.0,Gebruikt,1997.0,Benzine,786.409626719057
Ducati,3000,29000.0,60.0,Gebruikt,2004.0,Benzine,786.409626719057
Kawasaki,1550,16500.0,72.0,Gebruikt,1991.0,Benzine,786.409626719057
Kawasaki,1550,54000.0,56.0,Gebruikt,2000.0,Benzine,750.0
Kawasaki,1550,57448.0,72.0,Gebruikt,1995.0,Benzine,749.0
Kawasaki,1550,53000.0,72.0,Gebruikt,1993.0,Benzine,786.409626719057
Kawasaki,1590,32907.0,37.0,Gebruikt,2002.0,Benzine,786.409626719057
Kawasaki,1590,37950.0,37.0,Gebruikt,1990.0,Benzine,500.0
Kawasaki,1595,3000.0,54.623782675551,Gebruikt,2019.0,Benzine,125.0
Kawasaki,1599,42000.0,56.0,Gebruikt,2002.0,Benzine,786.409626719057
Kawasaki,1600,26500.0,37.0,Gebruikt,1997.0,Benzine,554.0
Kawasaki,1600,52000.0,72.0,Gebruikt,1995.0,Benzine,786.409626719057
Kawasaki,1600,19785.0,37.0,Gebruikt,1996.0,Benzine,786.409626719057
Kawasaki,1600,74000.0,82.0,Gebruikt,2000.0,Benzine,786.409626719057
Kawasaki,1600,25794.0,44.0,Gebruikt,1994.0,Benzine,786.409626719057
Kawasaki,1600,60000.0,87.0,Gebruikt,1998.0,Benzine,786.409626719057
Kawasaki,1600,14960.0,36.0,Gebruikt,2005.0,Benzine,786.409626719057
Kawasaki,1600,40000.0,74.0,Gebruikt,1988.0,Benzine,786.409626719057
Kawasaki,1600,35576.0,104.0,Gebruikt,1999.0,Benzine,786.409626719057
Kawasaki,1600,62672.0,105.0,Gebruikt,1996.0,Benzine,786.409626719057
Kawasaki,1600,60000.0,80.0,Gebruikt,2000.0,Benzine,786.409626719057
Kawasaki,1650,1.0,30.0,Gebruikt,2000.0,Tweetakt,786.409626719057
Honda,700,30000.0,30.0,Gebruikt,1982.0,Benzine,500.0
Honda,700,43900.0,11.0,Gebruikt,2005.0,Benzine,786.409626719057
Honda,700,179000.0,28.0,Gebruikt,2008.0,Benzine,786.409626719057
Honda,700,10000.0,15.0,Gebruikt,2005.0,Benzine,786.409626719057
Honda,700,58215.0,60.0,Gebruikt,1984.0,Benzine,750.0
Honda,700,20000.0,9.0,Gebruikt,2009.0,Benzine,786.409626719057
Honda,700,46000.0,50.0,Gebruikt,1995.0,Benzine,786.409626719057
Honda,700,64000.0,14.0,Gebruikt,2001.0,Benzine,250.0
Honda,730,2000.0,2.0,Gebruikt,1989.0,Benzine,786.409626719057
Honda,750,55826.0,42.0,Gebruikt,1994.0,Benzine,786.409626719057
Honda,750,65000.0,43.0,Gebruikt,1998.0,Benzine,786.409626719057
Honda,750,98000.0,29.0,Gebruikt,2006.0,Benzine,400.0
Honda,750,14100.0,8.0,Gebruikt,2005.0,Benzine,786.409626719057
Honda,750,60243.0,10.0,Gebruikt,2003.0,Benzine,125.0
Honda,750,46000.0,42.0,Gebruikt,1990.0,Benzine,786.409626719057
Honda,750,54000.0,113.0,Gebruikt,2006.0,Benzine,786.409626719057
Honda,750,24900.0,6.0,Gebruikt,1989.0,Benzine,786.409626719057
Honda,750,9550.0,4.0,Gebruikt,2016.0,Benzine,786.409626719057
Honda,750,13700.0,11.0,Gebruikt,2004.0,Benzine,786.409626719057
Honda,750,1500.0,4.0,Gebruikt,1988.0,Benzine,786.409626719057
BMW,2285,71225.0,71.0,Gebruikt,1995.0,Benzine,786.409626719057
BMW,2290,70000.0,37.0,Gebruikt,2005.0,Benzine,786.409626719057
BMW,2290,100000.0,136.0,Gebruikt,2006.0,Benzine,786.409626719057
BMW,2299,170000.0,650.0,Gebruikt,1984.0,Benzine,786.409626719057
BMW,2299,37150.0,37.0,Gebruikt,2003.0,Benzine,650.0
BMW,2300,64000.0,37.0,Gebruikt,2003.0,Benzine,786.409626719057
BMW,2300,99000.0,54.0,Gebruikt,1999.0,Benzine,786.409626719057
BMW,2300,165000.0,49.0,Gebruikt,1999.0,Benzine,786.409626719057
BMW,2300,39000.0,11.0,Gebruikt,2000.0,Benzine,125.0
BMW,2300,65000.0,73.0,Gebruikt,1994.0,Benzine,786.409626719057
BMW,2300,70000.0,37.0,Gebruikt,2005.0,Benzine,786.409626719057
BMW,2300,79990.0,66.0,Gebruikt,1996.0,Benzine,1085.0
BMW,2300,20000.0,11.0,Gebruikt,1959.0,Benzine,786.409626719057
BMW,2300,75000.0,7.0,Gebruikt,1989.0,Benzine,786.409626719057
BMW,2300,99000.0,59.0,Gebruikt,1995.0,Benzine,786.409626719057
BMW,2300,135000.0,52.0,Gebruikt,1996.0,Benzine,786.409626719057
BMW,2300,90000.0,43.0,Gebruikt,2000.0,Benzine,850.0
BMW,2300,65000.0,55.0,Gebruikt,1994.0,Benzine,786.409626719057
BMW,2300,61000.0,63.0,Gebruikt,2006.0,Benzine,800.0
BMW,2300,73000.0,52.0,Gebruikt,2000.0,Benzine,786.409626719057
Yamaha,850,45200.0,8.0,Gebruikt,2010.0,Benzine,786.409626719057
Yamaha,850,5000.0,20.0,Gebruikt,2005.0,Tweetakt,786.409626719057
Yamaha,850,10000.0,13.0,Gebruikt,2005.0,Overig,70.0
Yamaha,850,8000.0,7.0,Gebruikt,1998.0,Benzine,786.409626719057
Yamaha,850,11250.0,2.0,Gebruikt,2008.0,Benzine,786.409626719057
Yamaha,850,43708.0,15.0,Gebruikt,2007.0,Benzine,786.409626719057
Yamaha,850,29805.0,41.0,Gebruikt,1991.0,Benzine,786.409626719057
Yamaha,850,30000.0,38.0,Gebruikt,2006.0,Benzine,786.409626719057
Yamaha,850,9900.0,3.0,Gebruikt,2008.0,Tweetakt,786.409626719057
Yamaha,850,60068.0,382.0,Gebruikt,1998.0,Benzine,786.409626719057
Yamaha,850,23000.0,125.0,Gebruikt,2006.0,Benzine,786.409626719057
Yamaha,850,23100.0,8.0,Gebruikt,2002.0,Benzine,786.409626719057
Yamaha,850,38000.0,45.0,Gebruikt,1992.0,Benzine,598.0
Yamaha,850,45883.0,35.0,Gebruikt,1998.0,Not defined,600.0
Yamaha,850,19812.0,5.0,Gebruikt,2014.0,Benzine,786.409626719057
Yamaha,850,44918.0,20.0,Gebruikt,1992.0,Benzine,599.0
Yamaha,890,62273.0,35.0,Gebruikt,1992.0,Benzine,600.0
Yamaha,890,6310.0,3.0,Gebruikt,1982.0,Benzine,786.409626719057
Yamaha,895,6270.0,54.623782675551,Gebruikt,2011.0,Benzine,125.0
Yamaha,895,58000.0,71.0,Gebruikt,1992.0,Benzine,891.0
Ducati,3000,18188.0,35.0,Gebruikt,1996.0,Benzine,786.409626719057
Ducati,3000,11000.0,44.0,Gebruikt,2006.0,Benzine,786.409626719057
Ducati,3000,17000.0,49.0,Gebruikt,1997.0,Benzine,904.0
Ducati,3000,62000.0,64.0,Gebruikt,2006.0,Benzine,786.409626719057
Ducati,3000,12000.0,43.0,Gebruikt,1983.0,Benzine,786.409626719057
Ducati,3000,40550.0,54.623782675551,Gebruikt,1999.0,Benzine,900.0
Ducati,3000,8000.0,1.0,Gebruikt,2004.0,Benzine,786.409626719057
Ducati,3050,38900.0,55.0,Gebruikt,1998.0,Benzine,599.0
Ducati,3100,16000.0,44.0,Gebruikt,2003.0,Benzine,786.409626719057
Ducati,3100,27000.0,59.0,Gebruikt,2006.0,Benzine,786.409626719057
Ducati,3100,41000.0,58.0,Gebruikt,1999.0,Benzine,904.0
Ducati,3150,31000.0,76.0,Gebruikt,2003.0,Benzine,786.409626719057
Ducati,3150,18000.0,88.0,Gebruikt,2002.0,Benzine,916.0
Ducati,3150,33500.0,40.0,Gebruikt,2001.0,Benzine,786.409626719057
Ducati,3150,59663.0,48.0,Gebruikt,1992.0,Benzine,748.0
Ducati,3199,53945.0,57.0,Gebruikt,1995.0,Benzine,786.409626719057
Ducati,3199,25000.0,54.623782675551,Gebruikt,2003.0,Benzine,786.409626719057
Ducati,3200,31000.0,54.0,Gebruikt,2007.0,Benzine,695.0
Ducati,3200,42142.0,25.0,Gebruikt,2007.0,Benzine,786.409626719057
Ducati,3200,47700.0,46.0,Gebruikt,1998.0,Benzine,748.0
